redemption_id,customer_id,points_redeemed,redemption_category,redeemed_at,dollar_value
40001870,625,2000,shopping,2026-03-15 19:30:55,14.0
40001871,626,2000,shopping,2025-11-26 19:30:55,14.0
40001872,626,2000,shopping,2025-08-12 19:30:55,14.0
40001873,626,5000,shopping,2025-10-20 19:30:55,35.0
40001874,626,2000,shopping,2025-08-14 19:30:55,14.0
40001875,626,5000,shopping,2026-03-18 19:30:55,35.0
40001876,627,25000,shopping,2026-01-07 19:30:55,175.0
40001877,627,2000,shopping,2026-03-18 19:30:55,14.0
40001878,627,2000,shopping,2025-09-20 19:30:55,14.0
40001879,627,5000,shopping,2026-04-11 19:30:55,35.0
40001880,628,2000,shopping,2026-03-30 19:30:55,14.0
40001881,628,5000,shopping,2025-10-11 19:30:55,35.0
40001882,628,2000,shopping,2025-09-07 19:30:55,14.0
40001883,628,10000,shopping,2025-11-03 19:30:55,70.0
40001884,629,5000,shopping,2025-08-21 19:30:55,35.0
40001885,629,2000,shopping,2025-12-19 19:30:55,14.0
40001886,629,5000,shopping,2026-03-13 19:30:55,35.0
40001887,630,5000,shopping,2026-03-21 19:30:55,35.0
40001888,630,10000,shopping,2025-06-07 19:30:55,70.0
40001889,631,2000,shopping,2025-09-07 19:30:55,14.0
40001890,631,2000,shopping,2025-08-30 19:30:55,14.0
40001891,632,2000,shopping,2025-09-27 19:30:55,14.0
40001892,633,10000,shopping,2025-07-20 19:30:55,70.0
40001893,633,5000,shopping,2025-11-03 19:30:55,35.0
40001894,633,5000,shopping,2026-01-14 19:30:55,35.0
40001895,633,5000,shopping,2026-04-02 19:30:55,35.0
40001896,634,25000,shopping,2025-06-13 19:30:55,175.0
40001897,634,5000,shopping,2026-01-16 19:30:55,35.0
40001898,635,25000,shopping,2026-03-21 19:30:55,175.0
40001899,635,2000,shopping,2026-02-07 19:30:55,14.0
40001900,635,5000,shopping,2026-02-07 19:30:55,35.0
40001901,636,5000,shopping,2025-12-10 19:30:55,35.0
40001902,636,25000,shopping,2025-10-27 19:30:55,175.0
40001903,637,2000,shopping,2025-11-24 19:30:55,14.0
40001904,638,2000,shopping,2025-08-13 19:30:55,14.0
40001905,638,5000,shopping,2025-12-26 19:30:55,35.0
40001906,640,10000,shopping,2026-02-05 19:30:55,70.0
40001907,640,2000,shopping,2025-12-14 19:30:55,14.0
40001908,640,2000,shopping,2025-07-24 19:30:55,14.0
40001909,641,5000,shopping,2025-06-30 19:30:55,35.0
40001910,641,2000,shopping,2026-05-28 19:30:55,14.0
40001911,641,10000,shopping,2025-07-09 19:30:55,70.0
40001912,642,2000,shopping,2025-07-26 19:30:55,14.0
40001913,642,2000,shopping,2026-05-03 19:30:55,14.0
40001914,642,25000,shopping,2026-06-04 19:30:55,175.0
40001915,643,2000,shopping,2026-04-21 19:30:55,14.0
40001916,643,2000,shopping,2025-10-02 19:30:55,14.0
40001917,643,2000,shopping,2025-09-02 19:30:55,14.0
40001918,643,10000,shopping,2025-10-19 19:30:55,70.0
40001919,643,5000,shopping,2026-05-08 19:30:55,35.0
40001920,644,5000,shopping,2026-05-16 19:30:55,35.0
40001921,645,10000,shopping,2026-01-02 19:30:55,70.0
40001922,645,2000,shopping,2025-07-19 19:30:55,14.0
40001923,645,25000,shopping,2025-08-07 19:30:55,175.0
40001924,646,5000,shopping,2026-04-05 19:30:55,35.0
40001925,646,2000,shopping,2026-05-18 19:30:55,14.0
40001926,646,25000,shopping,2025-10-12 19:30:55,175.0
40001927,646,10000,shopping,2026-04-13 19:30:55,70.0
40001928,646,2000,shopping,2025-11-30 19:30:55,14.0
40001929,647,5000,shopping,2025-06-14 19:30:55,35.0
40001930,647,5000,shopping,2025-09-10 19:30:55,35.0
40001931,647,10000,shopping,2025-09-27 19:30:55,70.0
40001932,647,10000,shopping,2026-01-02 19:30:55,70.0
40001933,648,2000,shopping,2025-11-17 19:30:55,14.0
40001934,648,5000,shopping,2025-08-16 19:30:55,35.0
40001935,648,10000,shopping,2025-12-21 19:30:55,70.0
40001936,648,2000,shopping,2025-10-22 19:30:55,14.0
40001937,648,5000,shopping,2025-09-15 19:30:55,35.0
40001938,649,2000,shopping,2026-04-25 19:30:55,14.0
40001939,649,2000,shopping,2025-09-24 19:30:55,14.0
40001940,650,2000,shopping,2026-05-02 19:30:55,14.0
40001941,650,5000,shopping,2026-03-29 19:30:55,35.0
40001942,651,5000,shopping,2026-01-14 19:30:55,35.0
40001943,652,2000,shopping,2025-06-29 19:30:55,14.0
40001944,652,10000,shopping,2026-05-06 19:30:55,70.0
40001945,652,10000,shopping,2025-06-10 19:30:55,70.0
40001946,653,2000,shopping,2026-04-07 19:30:55,14.0
40001947,653,10000,shopping,2025-11-10 19:30:55,70.0
40001948,653,10000,shopping,2025-12-01 19:30:55,70.0
40001949,654,2000,shopping,2025-09-05 19:30:55,14.0
40001950,654,2000,shopping,2026-02-25 19:30:55,14.0
40001951,654,2000,shopping,2026-03-21 19:30:55,14.0
40001952,654,2000,shopping,2025-11-14 19:30:55,14.0
40001953,655,5000,shopping,2026-03-29 19:30:55,35.0
40001954,655,5000,shopping,2025-07-07 19:30:55,35.0
40001955,655,2000,shopping,2025-12-25 19:30:55,14.0
40001956,655,5000,shopping,2025-11-17 19:30:55,35.0
40001957,655,2000,shopping,2026-01-03 19:30:55,14.0
40001958,656,10000,shopping,2025-06-10 19:30:55,70.0
40001959,656,2000,shopping,2025-07-12 19:30:55,14.0
40001960,656,2000,shopping,2025-07-07 19:30:55,14.0
40001961,656,5000,shopping,2026-04-13 19:30:55,35.0
40001962,657,10000,shopping,2025-10-14 19:30:55,70.0
40001963,657,2000,shopping,2026-05-01 19:30:55,14.0
40001964,658,2000,shopping,2025-12-10 19:30:55,14.0
40001965,658,25000,shopping,2025-08-26 19:30:55,175.0
40001966,659,2000,shopping,2025-12-30 19:30:55,14.0
40001967,659,10000,shopping,2025-11-13 19:30:55,70.0
40001968,659,2000,shopping,2026-05-14 19:30:55,14.0
40001969,659,2000,shopping,2026-05-15 19:30:55,14.0
40001970,660,5000,shopping,2025-07-13 19:30:55,35.0
40001971,660,5000,shopping,2025-08-15 19:30:55,35.0
40001972,661,10000,shopping,2026-01-28 19:30:55,70.0
40001973,661,10000,shopping,2025-09-25 19:30:55,70.0
40001974,661,5000,shopping,2026-03-13 19:30:55,35.0
40001975,662,10000,shopping,2026-03-30 19:30:55,70.0
40001976,663,5000,shopping,2026-05-06 19:30:55,35.0
40001977,663,2000,shopping,2025-07-03 19:30:55,14.0
40001978,663,5000,shopping,2026-05-22 19:30:55,35.0
40001979,663,5000,shopping,2026-02-08 19:30:55,35.0
40001980,664,5000,shopping,2025-07-25 19:30:55,35.0
40001981,664,2000,shopping,2026-02-11 19:30:55,14.0
40001982,664,2000,shopping,2025-06-19 19:30:55,14.0
40001983,664,5000,shopping,2026-01-07 19:30:55,35.0
40001984,665,2000,shopping,2025-06-19 19:30:55,14.0
40001985,665,2000,shopping,2025-11-12 19:30:55,14.0
40001986,666,2000,shopping,2026-01-28 19:30:55,14.0
40001987,666,2000,shopping,2025-12-27 19:30:55,14.0
40001988,666,2000,shopping,2025-10-09 19:30:55,14.0
40001989,667,2000,shopping,2025-06-20 19:30:55,14.0
40001990,667,2000,shopping,2025-10-31 19:30:55,14.0
40001991,667,10000,shopping,2026-04-19 19:30:55,70.0
40001992,668,10000,shopping,2025-11-10 19:30:55,70.0
40001993,668,2000,shopping,2025-10-06 19:30:55,14.0
40001994,668,5000,shopping,2026-01-06 19:30:55,35.0
40001995,668,2000,shopping,2025-12-31 19:30:55,14.0
40001996,669,10000,shopping,2025-11-24 19:30:55,70.0
40001997,669,2000,shopping,2025-06-11 19:30:55,14.0
40001998,669,5000,shopping,2025-11-10 19:30:55,35.0
40001999,670,2000,shopping,2026-05-22 19:30:55,14.0
40002000,670,10000,shopping,2025-08-13 19:30:55,70.0
40002001,670,2000,shopping,2025-08-07 19:30:55,14.0
40002002,670,5000,shopping,2025-11-01 19:30:55,35.0
40002003,670,25000,shopping,2026-02-24 19:30:55,175.0
40002004,671,25000,shopping,2025-06-16 19:30:55,175.0
40002005,671,5000,shopping,2026-04-24 19:30:55,35.0
40002006,671,10000,shopping,2025-12-20 19:30:55,70.0
40002007,671,5000,shopping,2025-07-21 19:30:55,35.0
40002008,672,2000,shopping,2025-12-14 19:30:55,14.0
40002009,672,2000,shopping,2026-04-20 19:30:55,14.0
40002010,672,2000,shopping,2026-04-18 19:30:55,14.0
40002011,672,5000,shopping,2026-05-01 19:30:55,35.0
40002012,673,2000,shopping,2026-03-28 19:30:55,14.0
40002013,673,5000,shopping,2025-11-17 19:30:55,35.0
40002014,673,2000,shopping,2025-09-09 19:30:55,14.0
40002015,674,2000,shopping,2025-07-19 19:30:55,14.0
40002016,674,2000,shopping,2026-03-30 19:30:55,14.0
40002017,675,5000,shopping,2025-11-17 19:30:55,35.0
40002018,675,2000,shopping,2026-04-03 19:30:55,14.0
40002019,675,2000,shopping,2025-08-29 19:30:55,14.0
40002020,675,5000,shopping,2026-04-26 19:30:55,35.0
40002021,676,2000,shopping,2025-07-31 19:30:55,14.0
40002022,676,10000,shopping,2026-05-03 19:30:55,70.0
40002023,676,2000,shopping,2026-03-26 19:30:55,14.0
40002024,677,25000,shopping,2025-10-18 19:30:55,175.0
40002025,677,2000,shopping,2026-05-03 19:30:55,14.0
40002026,677,5000,shopping,2025-07-17 19:30:55,35.0
40002027,677,2000,shopping,2026-03-12 19:30:55,14.0
40002028,677,2000,shopping,2025-08-08 19:30:55,14.0
40002029,678,5000,shopping,2026-02-06 19:30:55,35.0
40002030,680,25000,shopping,2026-02-05 19:30:55,175.0
40002031,681,2000,shopping,2026-01-28 19:30:55,14.0
40002032,681,10000,shopping,2025-08-21 19:30:55,70.0
40002033,683,2000,shopping,2025-09-02 19:30:55,14.0
40002034,684,5000,shopping,2025-08-01 19:30:55,35.0
40002035,684,2000,shopping,2025-11-25 19:30:55,14.0
40002036,684,5000,shopping,2025-07-01 19:30:55,35.0
40002037,684,2000,shopping,2025-11-03 19:30:55,14.0
40002038,684,2000,shopping,2025-07-16 19:30:55,14.0
40002039,685,5000,shopping,2025-08-02 19:30:55,35.0
40002040,685,5000,shopping,2025-11-24 19:30:55,35.0
40002041,685,5000,shopping,2025-07-03 19:30:55,35.0
40002042,685,25000,shopping,2026-03-08 19:30:55,175.0
40002043,686,2000,shopping,2026-03-28 19:30:55,14.0
40002044,687,2000,shopping,2026-03-05 19:30:55,14.0
40002045,688,5000,shopping,2025-10-27 19:30:55,35.0
40002046,688,10000,shopping,2026-03-08 19:30:55,70.0
40002047,688,10000,shopping,2026-03-31 19:30:55,70.0
40002048,688,2000,shopping,2025-11-01 19:30:55,14.0
40002049,689,2000,shopping,2026-01-08 19:30:55,14.0
40002050,689,2000,shopping,2025-12-28 19:30:55,14.0
40002051,689,2000,shopping,2026-05-13 19:30:55,14.0
40002052,690,2000,shopping,2025-08-25 19:30:55,14.0
40002053,690,2000,shopping,2026-01-07 19:30:55,14.0
40002054,690,2000,shopping,2026-01-31 19:30:55,14.0
40002055,691,5000,shopping,2025-12-24 19:30:55,35.0
40002056,691,2000,shopping,2026-02-27 19:30:55,14.0
40002057,691,5000,shopping,2026-06-05 19:30:55,35.0
40002058,692,2000,shopping,2025-07-06 19:30:55,14.0
40002059,692,2000,shopping,2026-01-08 19:30:55,14.0
40002060,692,2000,shopping,2026-03-11 19:30:55,14.0
40002061,692,5000,shopping,2025-10-24 19:30:55,35.0
40002062,693,2000,shopping,2025-11-29 19:30:55,14.0
40002063,693,10000,shopping,2026-05-01 19:30:55,70.0
40002064,693,2000,shopping,2026-02-09 19:30:55,14.0
40002065,693,2000,shopping,2025-09-28 19:30:55,14.0
40002066,694,2000,shopping,2025-12-09 19:30:55,14.0
40002067,694,25000,shopping,2025-08-11 19:30:55,175.0
40002068,694,2000,shopping,2025-11-05 19:30:55,14.0
40002069,695,2000,shopping,2025-09-03 19:30:55,14.0
40002070,695,5000,shopping,2025-10-06 19:30:55,35.0
40002071,695,5000,shopping,2025-09-05 19:30:55,35.0
40002072,695,25000,shopping,2025-12-13 19:30:55,175.0
40002073,695,25000,shopping,2026-01-30 19:30:55,175.0
40002074,696,2000,shopping,2025-09-16 19:30:55,14.0
40002075,697,2000,shopping,2025-10-05 19:30:55,14.0
40002076,697,2000,shopping,2025-09-03 19:30:55,14.0
40002077,697,2000,shopping,2025-06-11 19:30:55,14.0
40002078,697,2000,shopping,2026-05-17 19:30:55,14.0
40002079,697,2000,shopping,2025-06-14 19:30:55,14.0
40002080,698,10000,shopping,2026-05-21 19:30:55,70.0
40002081,698,5000,shopping,2026-01-07 19:30:55,35.0
40002082,698,2000,shopping,2025-06-23 19:30:55,14.0
40002083,698,2000,shopping,2025-12-16 19:30:55,14.0
40002084,699,5000,shopping,2026-01-14 19:30:55,35.0
40002085,699,5000,shopping,2026-04-23 19:30:55,35.0
40002086,699,2000,shopping,2025-10-18 19:30:55,14.0
40002087,699,2000,shopping,2026-02-21 19:30:55,14.0
40002088,700,2000,shopping,2025-06-20 19:30:55,14.0
40002089,700,2000,shopping,2025-11-20 19:30:55,14.0
40002090,700,5000,shopping,2026-02-18 19:30:55,35.0
40002091,700,10000,shopping,2025-10-25 19:30:55,70.0
40002092,700,5000,shopping,2025-12-28 19:30:55,35.0
40002093,701,10000,shopping,2026-05-01 19:30:55,70.0
40002094,701,10000,shopping,2026-05-24 19:30:55,70.0
40002095,702,2000,shopping,2026-05-07 19:30:55,14.0
40002096,702,2000,shopping,2026-03-19 19:30:55,14.0
40002097,703,5000,shopping,2026-03-27 19:30:55,35.0
40002098,703,5000,shopping,2025-07-09 19:30:55,35.0
40002099,703,5000,shopping,2025-06-22 19:30:55,35.0
40002100,703,2000,shopping,2026-01-16 19:30:55,14.0
40002101,704,2000,shopping,2025-08-27 19:30:55,14.0
40002102,704,5000,shopping,2026-06-01 19:30:55,35.0
40002103,705,5000,shopping,2026-01-20 19:30:55,35.0
40002104,705,5000,shopping,2025-09-10 19:30:55,35.0
40002105,705,5000,shopping,2025-09-30 19:30:55,35.0
40002106,705,2000,shopping,2025-11-17 19:30:55,14.0
40002107,706,2000,shopping,2026-03-29 19:30:55,14.0
40002108,706,2000,shopping,2025-08-19 19:30:55,14.0
40002109,706,5000,shopping,2026-05-21 19:30:55,35.0
40002110,706,25000,shopping,2025-06-13 19:30:55,175.0
40002111,706,2000,shopping,2025-08-15 19:30:55,14.0
40002112,707,10000,shopping,2026-03-06 19:30:55,70.0
40002113,707,10000,shopping,2026-05-16 19:30:55,70.0
40002114,707,2000,shopping,2025-10-31 19:30:55,14.0
40002115,707,2000,shopping,2025-11-11 19:30:55,14.0
40002116,708,2000,shopping,2025-08-22 19:30:55,14.0
40002117,708,10000,shopping,2026-04-11 19:30:55,70.0
40002118,709,2000,shopping,2025-10-29 19:30:55,14.0
40002119,710,5000,shopping,2026-05-27 19:30:55,35.0
40002120,711,2000,shopping,2026-01-15 19:30:55,14.0
40002121,711,2000,shopping,2025-09-12 19:30:55,14.0
40002122,712,5000,shopping,2026-06-05 19:30:55,35.0
40002123,713,10000,shopping,2025-11-19 19:30:55,70.0
40002124,713,2000,shopping,2026-02-25 19:30:55,14.0
40002125,714,2000,shopping,2026-02-11 19:30:55,14.0
40002126,714,2000,shopping,2026-04-04 19:30:55,14.0
40002127,714,2000,shopping,2025-08-17 19:30:55,14.0
40002128,715,2000,shopping,2026-01-30 19:30:55,14.0
40002129,715,5000,shopping,2025-11-25 19:30:55,35.0
40002130,715,25000,shopping,2025-07-10 19:30:55,175.0
40002131,715,5000,shopping,2026-02-20 19:30:55,35.0
40002132,716,10000,shopping,2025-08-02 19:30:55,70.0
40002133,716,2000,shopping,2025-11-30 19:30:55,14.0
40002134,716,2000,shopping,2025-10-11 19:30:55,14.0
40002135,716,5000,shopping,2026-01-29 19:30:55,35.0
40002136,716,2000,shopping,2025-07-29 19:30:55,14.0
40002137,717,5000,shopping,2026-05-17 19:30:55,35.0
40002138,717,5000,shopping,2025-12-19 19:30:55,35.0
40002139,717,25000,shopping,2025-12-03 19:30:55,175.0
40002140,718,25000,shopping,2025-11-25 19:30:55,175.0
40002141,718,5000,shopping,2025-08-24 19:30:55,35.0
40002142,718,10000,shopping,2026-01-07 19:30:55,70.0
40002143,719,5000,shopping,2025-07-23 19:30:55,35.0
40002144,719,5000,shopping,2025-07-11 19:30:55,35.0
40002145,719,10000,shopping,2025-12-07 19:30:55,70.0
40002146,719,10000,shopping,2025-10-07 19:30:55,70.0
40002147,719,2000,shopping,2026-04-10 19:30:55,14.0
40002148,720,2000,shopping,2026-05-21 19:30:55,14.0
40002149,720,5000,shopping,2025-08-31 19:30:55,35.0
40002150,720,2000,shopping,2025-08-22 19:30:55,14.0
40002151,720,5000,shopping,2026-01-25 19:30:55,35.0
40002152,721,2000,shopping,2025-06-11 19:30:55,14.0
40002153,721,5000,shopping,2025-10-23 19:30:55,35.0
40002154,722,2000,shopping,2026-04-04 19:30:55,14.0
40002155,722,5000,shopping,2025-07-27 19:30:55,35.0
40002156,722,2000,shopping,2026-04-25 19:30:55,14.0
40002157,723,5000,shopping,2026-01-23 19:30:55,35.0
40002158,723,2000,shopping,2025-10-25 19:30:55,14.0
40002159,724,2000,shopping,2025-12-15 19:30:55,14.0
40002160,724,2000,shopping,2025-06-23 19:30:55,14.0
40002161,725,2000,shopping,2026-05-05 19:30:55,14.0
40002162,725,2000,shopping,2025-12-22 19:30:55,14.0
40002163,725,2000,shopping,2025-08-17 19:30:55,14.0
40002164,725,5000,shopping,2026-01-27 19:30:55,35.0
40002165,725,2000,shopping,2025-10-01 19:30:55,14.0
40002166,726,2000,shopping,2025-08-16 19:30:55,14.0
40002167,726,5000,shopping,2026-05-23 19:30:55,35.0
40002168,726,2000,shopping,2026-01-14 19:30:55,14.0
40002169,727,2000,shopping,2026-03-11 19:30:55,14.0
40002170,727,2000,shopping,2025-07-31 19:30:55,14.0
40002171,727,2000,shopping,2025-12-05 19:30:55,14.0
40002172,727,2000,shopping,2025-12-04 19:30:55,14.0
40002173,728,2000,shopping,2026-02-09 19:30:55,14.0
40002174,729,2000,shopping,2025-09-13 19:30:55,14.0
40002175,729,2000,shopping,2025-06-13 19:30:55,14.0
40002176,729,2000,shopping,2025-12-20 19:30:55,14.0
40002177,729,2000,shopping,2026-04-12 19:30:55,14.0
40002178,729,10000,shopping,2026-02-01 19:30:55,70.0
40002179,730,5000,shopping,2026-04-15 19:30:55,35.0
40002180,730,25000,shopping,2025-08-31 19:30:55,175.0
40002181,730,5000,shopping,2025-06-17 19:30:55,35.0
40002182,731,2000,shopping,2025-09-09 19:30:55,14.0
40002183,732,2000,shopping,2026-04-22 19:30:55,14.0
40002184,733,10000,shopping,2025-06-25 19:30:55,70.0
40002185,733,2000,shopping,2025-09-12 19:30:55,14.0
40002186,734,2000,shopping,2026-05-05 19:30:55,14.0
40002187,735,25000,shopping,2025-07-27 19:30:55,175.0
40002188,735,2000,shopping,2026-05-24 19:30:55,14.0
40002189,736,2000,shopping,2026-05-10 19:30:55,14.0
40002190,736,2000,shopping,2026-03-24 19:30:55,14.0
40002191,737,10000,shopping,2025-09-19 19:30:55,70.0
40002192,737,25000,shopping,2026-03-27 19:30:55,175.0
40002193,738,2000,shopping,2025-07-08 19:30:55,14.0
40002194,739,2000,shopping,2025-12-06 19:30:55,14.0
40002195,739,5000,shopping,2026-01-12 19:30:55,35.0
40002196,739,2000,shopping,2025-07-19 19:30:55,14.0
40002197,739,10000,shopping,2025-11-29 19:30:55,70.0
40002198,740,25000,shopping,2025-12-17 19:30:55,175.0
40002199,741,10000,shopping,2025-06-25 19:30:55,70.0
40002200,741,5000,shopping,2025-09-23 19:30:55,35.0
40002201,742,2000,shopping,2025-09-03 19:30:55,14.0
40002202,742,2000,shopping,2026-04-06 19:30:55,14.0
40002203,742,2000,shopping,2026-04-14 19:30:55,14.0
40002204,743,2000,shopping,2025-09-29 19:30:55,14.0
40002205,743,2000,shopping,2026-04-28 19:30:55,14.0
40002206,743,10000,shopping,2026-03-18 19:30:55,70.0
40002207,743,2000,shopping,2026-04-13 19:30:55,14.0
40002208,744,2000,shopping,2025-12-11 19:30:55,14.0
40002209,744,2000,shopping,2026-06-03 19:30:55,14.0
40002210,744,25000,shopping,2026-04-14 19:30:55,175.0
40002211,745,2000,shopping,2025-11-12 19:30:55,14.0
40002212,745,2000,shopping,2026-01-02 19:30:55,14.0
40002213,746,2000,shopping,2026-03-12 19:30:55,14.0
40002214,746,5000,shopping,2026-05-03 19:30:55,35.0
40002215,746,5000,shopping,2026-05-04 19:30:55,35.0
40002216,746,5000,shopping,2026-01-16 19:30:55,35.0
40002217,747,10000,shopping,2025-06-15 19:30:55,70.0
40002218,747,2000,shopping,2026-03-01 19:30:55,14.0
40002219,747,2000,shopping,2025-11-26 19:30:55,14.0
40002220,747,2000,shopping,2026-01-21 19:30:55,14.0
40002221,747,2000,shopping,2025-10-19 19:30:55,14.0
40002222,748,10000,shopping,2025-10-11 19:30:55,70.0
40002223,748,2000,shopping,2025-10-29 19:30:55,14.0
40002224,748,2000,shopping,2026-04-24 19:30:55,14.0
40002225,748,10000,shopping,2026-01-13 19:30:55,70.0
40002226,749,10000,shopping,2026-01-01 19:30:55,70.0
40002227,749,2000,shopping,2025-07-31 19:30:55,14.0
40002228,750,2000,shopping,2026-04-13 19:30:55,14.0
40002229,750,25000,shopping,2026-02-23 19:30:55,175.0
40002230,750,2000,shopping,2026-02-15 19:30:55,14.0
40002231,750,5000,shopping,2025-10-05 19:30:55,35.0
40002232,751,10000,shopping,2025-07-22 19:30:55,70.0
40002233,752,2000,shopping,2025-12-11 19:30:55,14.0
40002234,752,5000,shopping,2026-05-10 19:30:55,35.0
40002235,753,5000,shopping,2026-01-18 19:30:55,35.0
40002236,753,2000,shopping,2026-05-24 19:30:55,14.0
40002237,753,5000,shopping,2026-03-27 19:30:55,35.0
40002238,753,2000,shopping,2025-07-30 19:30:55,14.0
40002239,754,5000,shopping,2025-09-27 19:30:55,35.0
40002240,754,2000,shopping,2026-04-14 19:30:55,14.0
40002241,754,25000,shopping,2025-08-05 19:30:55,175.0
40002242,754,2000,shopping,2025-07-23 19:30:55,14.0
40002243,754,10000,shopping,2026-02-27 19:30:55,70.0
40002244,755,2000,shopping,2025-10-22 19:30:55,14.0
40002245,756,2000,shopping,2025-12-18 19:30:55,14.0
40002246,756,5000,shopping,2025-07-15 19:30:55,35.0
40002247,756,5000,shopping,2025-10-08 19:30:55,35.0
40002248,756,2000,shopping,2025-07-22 19:30:55,14.0
40002249,757,2000,shopping,2025-10-19 19:30:55,14.0
40002250,757,10000,shopping,2026-02-02 19:30:55,70.0
40002251,757,2000,shopping,2026-04-24 19:30:55,14.0
40002252,757,2000,shopping,2025-11-30 19:30:55,14.0
40002253,758,5000,shopping,2025-10-12 19:30:55,35.0
40002254,758,10000,shopping,2025-09-22 19:30:55,70.0
40002255,758,5000,shopping,2026-01-24 19:30:55,35.0
40002256,758,5000,shopping,2026-01-16 19:30:55,35.0
40002257,759,2000,shopping,2026-04-13 19:30:55,14.0
40002258,759,5000,shopping,2025-11-20 19:30:55,35.0
40002259,760,2000,shopping,2025-06-22 19:30:55,14.0
40002260,761,2000,shopping,2026-03-14 19:30:55,14.0
40002261,761,5000,shopping,2025-07-20 19:30:55,35.0
40002262,761,2000,shopping,2025-08-20 19:30:55,14.0
40002263,762,10000,shopping,2026-05-10 19:30:55,70.0
40002264,762,2000,shopping,2025-06-23 19:30:55,14.0
40002265,762,5000,shopping,2025-11-22 19:30:55,35.0
40002266,762,5000,shopping,2025-11-05 19:30:55,35.0
40002267,762,25000,shopping,2026-01-19 19:30:55,175.0
40002268,763,10000,shopping,2026-03-15 19:30:55,70.0
40002269,763,5000,shopping,2026-01-14 19:30:55,35.0
40002270,763,2000,shopping,2025-07-11 19:30:55,14.0
40002271,763,2000,shopping,2026-03-10 19:30:55,14.0
40002272,763,2000,shopping,2025-07-23 19:30:55,14.0
40002273,764,5000,shopping,2025-11-19 19:30:55,35.0
40002274,764,2000,shopping,2026-04-15 19:30:55,14.0
40002275,764,2000,shopping,2025-08-28 19:30:55,14.0
40002276,765,5000,shopping,2026-02-26 19:30:55,35.0
40002277,766,2000,shopping,2026-03-09 19:30:55,14.0
40002278,766,5000,shopping,2026-05-06 19:30:55,35.0
40002279,767,5000,shopping,2026-03-11 19:30:55,35.0
40002280,768,2000,shopping,2026-05-08 19:30:55,14.0
40002281,768,2000,shopping,2026-01-21 19:30:55,14.0
40002282,768,2000,shopping,2026-06-05 19:30:55,14.0
40002283,769,2000,shopping,2026-01-30 19:30:55,14.0
40002284,769,2000,shopping,2025-09-20 19:30:55,14.0
40002285,769,2000,shopping,2025-11-03 19:30:55,14.0
40002286,769,2000,shopping,2026-03-30 19:30:55,14.0
40002287,770,5000,shopping,2025-12-29 19:30:55,35.0
40002288,770,2000,shopping,2026-02-21 19:30:55,14.0
40002289,770,5000,shopping,2026-05-08 19:30:55,35.0
40002290,771,2000,shopping,2026-01-27 19:30:55,14.0
40002291,771,2000,shopping,2026-03-25 19:30:55,14.0
40002292,771,2000,shopping,2026-04-12 19:30:55,14.0
40002293,772,2000,shopping,2025-06-28 19:30:55,14.0
40002294,772,5000,shopping,2025-10-25 19:30:55,35.0
40002295,772,25000,shopping,2026-02-04 19:30:55,175.0
40002296,772,2000,shopping,2025-06-06 19:30:55,14.0
40002297,772,2000,shopping,2025-12-23 19:30:55,14.0
40002298,773,2000,shopping,2026-06-03 19:30:55,14.0
40002299,774,2000,shopping,2026-05-10 19:30:55,14.0
40002300,775,2000,shopping,2025-09-01 19:30:55,14.0
40002301,775,5000,shopping,2025-07-08 19:30:55,35.0
40002302,775,5000,shopping,2025-09-14 19:30:55,35.0
40002303,775,2000,shopping,2026-04-14 19:30:55,14.0
40002304,776,10000,shopping,2025-06-07 19:30:55,70.0
40002305,776,5000,shopping,2026-05-19 19:30:55,35.0
40002306,776,2000,shopping,2025-08-11 19:30:55,14.0
40002307,776,2000,shopping,2025-12-23 19:30:55,14.0
40002308,777,2000,shopping,2025-12-14 19:30:55,14.0
40002309,777,5000,shopping,2026-01-30 19:30:55,35.0
40002310,777,2000,shopping,2026-01-10 19:30:55,14.0
40002311,777,5000,shopping,2026-03-04 19:30:55,35.0
40002312,777,2000,shopping,2026-05-30 19:30:55,14.0
40002313,778,2000,shopping,2026-05-13 19:30:55,14.0
40002314,778,5000,shopping,2025-12-02 19:30:55,35.0
40002315,778,10000,shopping,2025-12-25 19:30:55,70.0
40002316,778,2000,shopping,2025-09-21 19:30:55,14.0
40002317,780,5000,shopping,2025-10-31 19:30:55,35.0
40002318,780,5000,shopping,2025-11-23 19:30:55,35.0
40002319,780,5000,shopping,2026-03-12 19:30:55,35.0
40002320,780,2000,shopping,2025-12-08 19:30:55,14.0
40002321,781,2000,shopping,2025-09-19 19:30:55,14.0
40002322,781,25000,shopping,2026-05-27 19:30:55,175.0
40002323,781,2000,shopping,2026-01-24 19:30:55,14.0
40002324,781,2000,shopping,2025-06-09 19:30:55,14.0
40002325,782,2000,shopping,2026-02-23 19:30:55,14.0
40002326,782,5000,shopping,2025-08-20 19:30:55,35.0
40002327,782,5000,shopping,2026-04-16 19:30:55,35.0
40002328,782,2000,shopping,2026-02-23 19:30:55,14.0
40002329,783,2000,shopping,2025-12-19 19:30:55,14.0
40002330,783,5000,shopping,2026-03-20 19:30:55,35.0
40002331,783,25000,shopping,2025-06-10 19:30:55,175.0
40002332,784,2000,shopping,2025-06-10 19:30:55,14.0
40002333,784,2000,shopping,2025-07-10 19:30:55,14.0
40002334,784,5000,shopping,2025-12-02 19:30:55,35.0
